# ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81
11.575837,14.142136,11.269428,9.797959,11.000000,8.774964,9.643651,10.295630,9.695360,11.661904,10.392305,10.583005,15.362291,12.288206,14.106736,13.856406,10.488088,9.486833,11.832160,15.459625,12.727922,11.489125,13.304135,9.695360,15.033296,9.848858,13.564660,13.601471,9.797959,11.832160,13.379088,10.488088,9.000000,11.532563,9.165151,10.535654,9.949874,18.520259,15.000000,9.000000,14.525839,11.224972,8.774964,10.770330,10.630146,9.746794,10.295630,10.677078,12.041595,12.529964,11.958261,12.041595,11.090537,11.445523,12.922848,10.049876,12.727922,11.575837,12.369317,9.949874,13.964240,11.180340,14.071247,13.453624,10.630146,0.000000,12.649111,10.392305,11.090537,9.949874,9.797959,9.486833,11.747340,12.247449,10.770330,10.677078,11.704700,10.344080,9.848858,12.369317,9.643651
13.490738,16.492423,13.964240,11.575837,13.000000,11.445523,12.529964,12.884099,12.083046,13.416408,12.961481,13.266499,16.552945,14.106736,15.394804,15.165751,12.884099,11.916375,13.564660,17.291616,14.282857,14.628739,14.662878,12.000000,15.937377,12.609520,16.062378,15.588457,12.328828,13.490738,15.779734,13.114877,11.532563,13.304135,12.165525,12.688578,12.124356,19.974984,16.643317,11.357817,15.524175,13.341664,11.532563,12.806248,12.609520,12.288206,12.884099,12.727922,14.387495,14.730920,13.820275,14.247807,12.845233,13.820275,14.035669,12.288206,14.899664,13.638182,14.317821,12.529964,15.588457,13.453624,15.362291,15.524175,12.688578,12.649111,0.000000,13.038405,13.000000,13.076697,12.165525,12.247449,13.638182,13.711309,13.038405,12.961481,13.820275,13.076697,12.369317,14.594520,12.288206
12.165525,15.362291,12.124356,10.000000,11.357817,9.433981,10.440307,11.489125,10.295630,11.916375,11.224972,10.677078,15.811388,12.609520,13.601471,14.282857,11.045361,10.295630,12.409674,15.198684,13.038405,12.884099,13.674794,10.198039,15.165751,11.000000,14.422205,12.845233,10.862780,12.247449,14.525839,11.489125,9.643651,12.288206,10.295630,11.357817,10.723805,18.681542,15.066519,9.219544,14.247807,11.832160,9.949874,11.313708,10.535654,10.440307,11.313708,11.224972,11.874342,13.820275,12.369317,12.124356,11.618950,11.357817,12.288206,10.816654,13.341664,12.165525,12.529964,10.344080,14.177447,11.958261,15.033296,14.177447,11.357817,10.392305,13.038405,0.000000,11.532563,11.090537,10.295630,10.295630,11.313708,12.961481,11.224972,11.489125,12.206556,11.000000,10.535654,13.379088,10.723805
12.369317,15.588457,12.409674,10.535654,11.489125,9.591663,11.401754,11.789826,10.630146,12.369317,11.269428,11.704700,15.524175,12.806248,14.696938,14.387495,11.180340,10.344080,12.449900,16.673332,13.304135,13.228757,14.000000,10.440307,15.842980,10.677078,14.662878,14.422205,10.816654,12.124356,14.422205,12.206556,10.000000,12.489996,10.630146,11.224972,10.862780,19.339080,15.937377,9.797959,15.099669,12.529964,9.899495,11.357817,11.224972,10.488088,11.532563,11.445523,12.884099,13.711309,12.806248,12.884099,11.747340,12.328828,13.416408,10.862780,13.076697,12.529964,13.190906,11.135529,14.696938,13.038405,15.000000,14.422205,11.489125,11.090537,13.000000,11.532563,0.000000,11.489125,10.723805,10.535654,12.922848,12.767145,11.445523,11.445523,12.727922,11.916375,10.954451,13.638182,11.135529
12.041595,13.964240,12.083046,9.539392,11.313708,9.380832,10.677078,11.269428,10.148892,11.958261,10.908712,11.269428,15.842980,12.165525,14.560220,13.228757,10.344080,10.049876,12.206556,16.124515,11.958261,12.449900,13.564660,10.148892,14.798649,10.677078,14.456832,14.000000,10.148892,12.206556,14.560220,10.630146,9.591663,11.045361,10.246951,10.954451,10.198039,19.078784,15.556349,9.380832,14.832397,11.704700,8.602325,11.090537,10.862780,10.295630,10.908712,11.090537,12.409674,13.784049,12.328828,12.083046,11.401754,11.661904,13.266499,10.000000,12.845233,12.041595,12.489996,10.583005,14.352700,12.165525,13.527749,14.000000,10.677078,9.949874,13.076697,11.090537,11.489125,0.000000,8.185353,10.148892,12.369317,12.609520,11.180340,11.269428,12.409674,10.770330,10.488088,13.341664,9.273618
11.224972,14.071247,11.269428,8.717798,10.344080,8.306624,9.539392,10.583005,9.380832,11.045361,10.000000,10.392305,14.966630,11.618950,14.035669,12.961481,9.695360,9.055385,10.954451,15.716234,11.661904,11.747340,13.000000,9.165151,14.560220,9.643651,13.928388,12.845233,9.380832,11.489125,14.035669,10.295630,8.185353,11.000000,9.486833,10.148892,9.433981,18.466185,15.132746,8.426150,14.035669,11.401754,8.062258,10.099505,10.148892,9.539392,10.198039,10.295630,11.874342,13.152946,11.874342,11.445523,10.630146,11.180340,12.041595,9.110434,12.165525,11.224972,11.789826,9.848858,13.892444,11.874342,14.000000,13.601471,9.848858,9.797959,12.165525,10.295630,10.723805,8.185353,0.000000,9.165151,11.135529,11.747340,10.198039,10.488088,11.532563,10.344080,9.539392,12.124356,8.888194
11.224972,14.422205,10.816654,8.944272,10.148892,8.306624,9.848858,10.677078,9.380832,10.954451,9.695360,10.099505,14.628739,12.041595,13.304135,13.114877,9.591663,8.831761,11.224972,15.652476,11.832160,11.661904,12.845233,9.165151,14.282857,9.539392,13.711309,13.000000,9.165151,11.401754,14.106736,11.045361,8.426150,10.535654,9.380832,10.049876,9.433981,18.303005,14.798649,8.306624,13.964240,11.135529,8.544004,8.831761,10.049876,9.539392,10.000000,10.198039,11.445523,12.609520,11.445523,10.908712,10.440307,11.445523,12.288206,9.433981,11.916375,10.954451,11.958261,9.539392,13.379088,11.874342,13.190906,13.228757,9.746794,9.486833,12.247449,10.295630,10.535654,10.148892,9.165151,0.000000,11.661904,11.401754,9.695360,10.099505,11.445523,10.440307,9.433981,12.529964,9.746794
12.961481,15.684387,13.152946,11.575837,11.958261,10.816654,11.357817,12.409674,11.313708,12.489996,12.328828,12.328828,16.792856,13.674794,15.524175,15.099669,12.489996,11.489125,13.490738,16.583124,14.142136,13.711309,14.317821,11.661904,15.556349,12.041595,14.422205,13.892444,11.916375,13.416408,15.588457,12.806248,10.630146,13.304135,11.832160,12.288206,11.874342,19.974984,16.401219,10.723805,15.588457,12.727922,11.000000,12.489996,11.789826,11.874342,12.165525,11.832160,13.892444,14.247807,13.964240,13.601471,12.529964,12.767145,13.601471,11.532563,14.352700,13.038405,13.453624,11.958261,15.066519,13.152946,15.684387,15.394804,12.369317,11.747340,13.638182,11.313708,12.922848,12.369317,11.135529,11.661904,0.000000,13.190906,12.649111,12.489996,12.449900,11.958261,11.357817,14.106736,11.618950
12.806248,15.937377,13.379088,11.575837,12.529964,11.090537,12.609520,12.806248,11.747340,12.961481,12.247449,12.806248,15.684387,13.964240,15.652476,15.297059,12.000000,11.224972,12.328828,17.464249,14.282857,14.142136,14.866069,11.661904,15.684387,12.041595,15.362291,15.132746,11.661904,13.190906,15.716234,12.727922,11.269428,12.609520,11.661904,12.206556,11.704700,19.364917,16.340135,11.090537,15.779734,13.038405,11.090537,12.165525,12.288206,11.958261,12.328828,12.409674,13.747727,13.747727,13.747727,13.820275,12.124356,13.527749,14.317821,12.041595,13.416408,13.114877,13.964240,12.041595,14.662878,13.601471,15.362291,15.329710,12.041595,12.247449,13.711309,12.961481,12.767145,12.609520,11.747340,11.401754,13.190906,0.000000,12.165525,11.313708,13.674794,12.922848,11.445523,12.609520,12.288206
12.083046,15.297059,11.704700,10.198039,11.090537,9.327379,11.090537,11.575837,10.099505,11.916375,10.954451,11.224972,15.620499,12.767145,14.456832,14.212670,10.000000,10.000000,11.575837,16.278821,13.038405,12.961481,13.674794,10.099505,15.620499,10.630146,14.560220,14.106736,10.488088,12.328828,14.798649,11.916375,9.643651,12.124356,10.295630,10.440307,10.535654,18.947295,15.716234,9.433981,14.730920,12.083046,9.539392,11.135529,11.000000,10.535654,11.224972,11.135529,12.041595,13.747727,12.529964,12.449900,11.269428,12.124356,13.228757,10.630146,11.916375,11.747340,12.922848,10.723805,14.387495,12.688578,14.560220,14.177447,10.246951,10.770330,13.038405,11.224972,11.445523,11.180340,10.198039,9.695360,12.649111,12.165525,0.000000,11.313708,12.369317,11.704700,10.630146,12.449900,10.816654
12.083046,15.297059,12.288206,10.198039,11.445523,9.539392,11.000000,11.401754,10.392305,12.247449,11.045361,11.489125,15.874508,12.845233,14.730920,14.000000,11.135529,10.198039,12.328828,16.462078,12.884099,12.649111,13.527749,10.000000,15.556349,10.630146,14.560220,14.035669,10.295630,12.083046,14.317821,12.083046,9.327379,11.874342,10.583005,10.535654,10.535654,19.104973,15.459625,9.433981,14.933185,11.661904,9.746794,10.862780,11.180340,10.630146,11.135529,11.313708,12.767145,12.688578,12.369317,12.206556,11.704700,12.206556,12.529964,10.630146,13.416408,12.328828,12.609520,11.000000,14.594520,12.529964,14.560220,14.177447,11.269428,10.677078,12.961481,11.489125,11.445523,11.269428,10.488088,10.099505,12.489996,11.313708,11.313708,0.000000,12.449900,10.148892,10.630146,13.152946,11.000000
12.449900,15.968719,12.328828,11.180340,11.575837,10.392305,11.489125,11.958261,11.000000,12.288206,12.124356,12.369317,16.462078,13.490738,15.033296,14.525839,12.124356,10.816654,13.304135,16.970563,13.601471,13.379088,13.490738,10.908712,14.247807,11.747340,15.066519,15.033296,11.618950,13.000000,15.362291,12.124356,11.045361,12.649111,11.269428,12.083046,11.489125,19.544820,15.684387,10.099505,14.966630,13.228757,10.862780,12.369317,11.916375,11.313708,11.357817,11.180340,13.711309,14.696938,12.961481,13.564660,11.489125,12.806248,13.564660,11.313708,13.820275,13.152946,13.416408,11.575837,15.099669,12.649111,15.132746,14.832397,12.247449,11.704700,13.820275,12.206556,12.727922,12.409674,11.532563,11.445523,12.449900,13.674794,12.369317,12.449900,0.000000,12.569805,10.862780,14.212670,10.677078
12.124356,14.247807,12.328828,10.535654,11.661904,9.899495,10.862780,11.357817,10.246951,11.874342,11.090537,10.908712,15.905974,12.409674,14.628739,14.035669,11.357817,10.535654,12.529964,16.000000,13.076697,11.704700,13.711309,10.535654,15.264338,10.770330,14.387495,13.416408,10.723805,12.288206,14.764823,11.269428,9.273618,11.747340,10.630146,10.392305,10.099505,18.973666,15.874508,9.695360,14.832397,11.789826,9.165151,11.445523,11.045361,10.099505,10.816654,10.816654,12.806248,14.000000,12.727922,12.247449,11.916375,11.916375,12.569805,10.677078,12.922848,12.041595,12.328828,10.954451,14.212670,12.489996,14.106736,14.071247,11.401754,10.344080,13.076697,11.000000,11.916375,10.770330,10.344080,10.440307,11.958261,12.922848,11.704700,10.148892,12.569805,0.000000,10.677078,13.564660,10.954451
11.000000,14.247807,11.135529,9.219544,10.488088,8.602325,10.099505,10.440307,9.327379,11.180340,10.148892,10.535654,14.798649,12.083046,14.071247,13.453624,10.344080,8.888194,11.618950,15.874508,12.288206,11.789826,12.569805,9.000000,13.747727,9.899495,13.674794,13.341664,9.746794,11.269428,14.071247,10.816654,8.944272,11.045361,9.433981,10.198039,9.797959,17.720045,15.099669,8.366600,14.000000,11.357817,8.831761,10.535654,10.198039,9.486833,10.049876,10.148892,11.224972,13.341664,11.661904,11.832160,10.295630,11.224972,12.247449,9.591663,12.688578,11.180340,11.661904,9.591663,13.490738,11.489125,13.527749,13.784049,10.295630,9.848858,12.369317,10.535654,10.954451,10.488088,9.539392,9.433981,11.357817,11.445523,10.630146,10.630146,10.862780,10.677078,0.000000,12.884099,9.486833
13.747727,16.881943,13.711309,12.124356,13.114877,12.000000,13.266499,13.527749,12.609520,13.747727,12.688578,13.000000,16.522712,14.628739,15.811388,15.524175,12.529964,12.369317,12.369317,17.435596,14.662878,14.933185,15.362291,12.449900,17.233688,12.961481,16.155494,15.427249,12.206556,13.892444,15.937377,13.076697,12.000000,14.071247,11.704700,12.649111,12.165525,20.639767,16.248077,12.000000,16.186414,13.527749,12.000000,13.000000,13.190906,12.884099,13.379088,13.379088,14.212670,14.832397,14.696938,14.422205,13.038405,13.638182,14.966630,12.884099,13.601471,13.892444,14.212670,12.727922,15.231546,13.928388,15.968719,15.297059,12.489996,12.369317,14.594520,13.379088,13.638182,13.341664,12.124356,12.529964,14.106736,12.609520,12.449900,13.152946,14.212670,13.564660,12.884099,0.000000,12.961481
11.269428,14.662878,11.135529,8.888194,10.770330,8.831761,10.392305,10.816654,9.433981,11.269428,10.535654,10.816654,15.588457,12.000000,14.071247,13.228757,10.049876,9.110434,11.789826,16.124515,11.874342,12.449900,12.649111,9.219544,13.964240,10.198039,14.106736,13.784049,9.949874,11.618950,14.352700,10.723805,8.944272,11.045361,9.539392,10.583005,9.899495,18.708287,15.362291,8.366600,13.928388,11.618950,8.602325,10.723805,10.488088,9.695360,10.535654,10.344080,11.224972,13.490738,11.661904,11.916375,10.392305,11.224972,12.328828,9.486833,12.609520,11.532563,12.083046,9.797959,14.142136,11.401754,14.106736,13.928388,10.198039,9.643651,12.288206,10.723805,11.135529,9.273618,8.888194,9.746794,11.618950,12.288206,10.816654,11.000000,10.677078,10.954451,9.486833,12.961481,0.000000
