# ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99,ch100,ch101,ch102,ch103,ch104,ch105,ch106,ch107,ch108,ch109,ch110,ch111,ch112,ch113,ch114,ch115,ch116,ch117,ch118,ch119,ch120,ch121,ch122,ch123,ch124,ch125,ch126,ch127,ch128,ch129,ch130,ch131,ch132,ch133,ch134,ch135,ch136,ch137,ch138,ch139,ch140,ch141,ch142,ch143,ch144,ch145,ch146,ch147,ch148,ch149,ch150,ch151,ch152,ch153,ch154,ch155,ch156,ch157,ch158,ch159,ch160,ch161,ch162,ch163,ch164,ch165,ch166,ch167,ch168,ch169,ch170,ch171,ch172,ch173,ch174,ch175,ch176,ch177,ch178,ch179,ch180,ch181,ch182,ch183,ch184,ch185,ch186,ch187,ch188,ch189
17.888544,17.406895,16.370706,16.941074,18.681542,17.320508,18.083141,18.220867,18.520259,18.841444,17.776389,17.406895,18.055470,17.464249,19.287302,15.748016,18.654758,17.492856,18.303005,19.849433,18.411953,17.776389,18.248288,18.894444,18.000000,18.734994,18.220867,17.720045,17.832555,17.635192,19.261360,18.411953,18.248288,18.384776,18.138357,16.970563,18.055470,19.442222,19.131126,18.627936,19.078784,20.445048,18.000000,17.378147,19.646883,16.093477,18.248288,18.357560,18.248288,19.442222,18.947295,16.431677,18.761663,19.824228,16.031220,14.966630,18.439089,18.357560,16.822604,18.814888,17.972201,19.339080,18.357560,19.339080,21.494185,18.110770,16.970563,19.849433,20.493902,15.620499,16.613248,19.924859,19.824228,17.663522,17.492856,19.849433,18.841444,18.411953,19.157244,19.339080,18.193405,17.860571,21.540659,20.663978,18.083141,17.606817,18.814888,15.620499,20.149442,19.390719,19.390719,18.920888,18.947295,18.894444,18.681542,18.000000,18.493242,17.888544,19.052559,19.235384,19.026298,18.275667,16.911535,17.549929,18.973666,19.364917,19.544820,21.023796,16.340135,20.469489,16.370706,18.574176,21.840330,20.469489,23.685439,19.570386,19.235384,18.220867,19.078784,17.691806,17.944358,18.138357,18.574176,18.493242,19.078784,18.601075,18.708287,17.663522,17.349352,18.601075,17.832555,23.216374,19.183326,17.720045,17.663522,16.881943,15.811388,18.520259,0.000000,15.620499,16.278821,20.566964,17.916473,19.595918,17.776389,18.520259,18.055470,17.088007,17.720045,18.493242,16.763055,18.357560,19.104973,18.681542,17.888544,20.074860,23.853721,23.086793,20.566964,22.045408,17.606817,20.663978,20.928450,19.773720,21.000000,18.788294,19.000000,24.779023,19.621417,21.540659,19.493589,17.916473,20.248457,18.330303,17.549929,19.131126,19.183326,18.193405,18.439089,18.654758,21.954498,18.248288,19.570386,19.026298,17.860571,19.052559,20.049938,17.000000,19.104973,18.138357
14.764823,13.304135,13.341664,14.106736,15.905974,12.961481,14.730920,14.422205,15.264338,16.155494,14.491377,13.304135,13.856406,14.035669,15.684387,13.341664,15.362291,14.352700,14.594520,16.370706,14.662878,14.071247,14.866069,15.000000,14.071247,15.132746,14.422205,14.422205,16.370706,15.132746,16.093477,15.132746,15.716234,14.764823,14.798649,13.856406,14.352700,16.248077,16.124515,15.329710,16.673332,17.944358,14.966630,14.966630,17.320508,13.747727,15.066519,15.459625,15.264338,16.733201,16.583124,14.899664,19.697716,16.643317,14.933185,13.784049,15.556349,14.866069,14.594520,15.684387,14.730920,16.309506,15.066519,15.620499,19.131126,14.491377,14.000000,16.309506,17.435596,13.266499,13.638182,16.881943,16.462078,14.696938,13.856406,16.492423,16.217275,14.798649,15.459625,16.431677,15.524175,14.730920,18.814888,17.804494,14.730920,14.696938,15.556349,14.212670,17.204651,17.029386,16.370706,14.966630,14.247807,16.031220,15.652476,15.491933,15.937377,14.560220,16.522712,15.874508,15.556349,15.620499,15.811388,14.832397,16.911535,17.521415,17.435596,20.000000,14.594520,18.627936,13.490738,16.522712,20.615528,17.860571,22.293497,16.522712,15.811388,14.764823,16.309506,15.905974,14.696938,14.594520,15.198684,15.811388,15.937377,15.491933,15.297059,15.165751,14.456832,15.297059,14.142136,24.269322,18.220867,14.832397,17.378147,16.703293,17.720045,19.052559,15.620499,0.000000,18.466185,18.574176,15.905974,17.720045,15.491933,16.093477,14.832397,16.000000,14.352700,15.811388,15.000000,15.779734,15.779734,15.524175,15.165751,17.117243,21.330729,21.095023,17.291616,20.688161,16.186414,18.841444,18.384776,18.027756,18.466185,15.524175,16.522712,22.715633,16.703293,18.601075,16.124515,15.264338,17.606817,16.792856,14.832397,18.275667,17.606817,15.524175,16.673332,16.970563,19.493589,14.662878,16.093477,15.556349,15.588457,15.459625,16.613248,13.892444,16.401219,15.652476
19.467922,18.973666,18.138357,18.761663,20.688161,19.261360,19.849433,19.723083,19.899749,20.297783,19.416488,19.078784,19.621417,19.131126,20.174241,17.233688,19.773720,19.261360,19.748418,21.236761,19.899749,19.416488,19.949937,20.099751,19.313208,19.949937,19.723083,19.364917,19.000000,19.078784,20.346990,19.849433,19.949937,19.672316,19.697716,18.466185,19.519221,20.469489,20.615528,20.099751,20.371549,21.610183,19.519221,19.519221,20.904545,17.776389,19.949937,20.199010,19.697716,20.952327,20.297783,17.748239,20.371549,21.023796,17.320508,16.703293,20.273135,19.748418,18.165902,19.924859,19.442222,20.174241,19.798990,20.566964,23.043437,19.467922,18.681542,21.047565,21.794495,17.464249,17.972201,21.118712,21.023796,19.157244,19.000000,21.377558,20.099751,19.493589,20.099751,20.469489,19.849433,19.131126,22.956481,21.679483,19.748418,19.104973,19.672316,18.138357,21.330729,20.760539,20.420578,20.273135,20.445048,20.784610,20.248457,19.052559,19.672316,19.104973,20.199010,20.273135,20.273135,19.874607,18.303005,19.052559,20.808652,20.149442,20.712315,23.302360,18.439089,22.000000,17.916473,20.248457,22.671568,21.725561,24.939928,21.540659,20.615528,19.621417,20.663978,20.248457,19.364917,19.646883,19.595918,20.808652,20.223748,20.420578,20.371549,19.364917,18.867962,20.024984,19.672316,23.874673,21.610183,18.681542,19.519221,20.199010,17.916473,19.899749,16.278821,18.466185,0.000000,22.405357,19.078784,21.142375,19.416488,19.595918,19.519221,20.469489,19.313208,20.322401,18.867962,19.493589,20.248457,19.899749,19.672316,21.863211,25.258662,24.819347,21.679483,22.605309,19.000000,21.954498,22.158520,20.736441,22.803509,20.149442,19.646883,25.670995,21.023796,22.956481,20.904545,19.026298,21.563859,19.157244,19.052559,21.047565,20.469489,19.595918,20.273135,19.723083,23.473389,19.544820,21.023796,20.322401,19.287302,20.445048,21.377558,18.547237,20.542639,19.646883
15.779734,16.309506,15.000000,16.552945,16.062378,15.198684,15.297059,15.329710,16.673332,16.613248,15.652476,15.362291,15.779734,15.620499,16.278821,16.401219,16.031220,15.394804,15.362291,16.822604,15.297059,15.524175,15.684387,16.124515,14.933185,15.748016,15.652476,15.329710,17.464249,17.776389,16.492423,16.000000,16.852300,15.066519,15.556349,15.524175,15.459625,17.000000,16.583124,15.620499,16.703293,17.972201,16.462078,16.093477,17.860571,15.811388,15.937377,16.186414,16.309506,17.578396,18.275667,18.303005,23.979158,16.970563,18.547237,17.804494,15.652476,15.620499,16.733201,16.643317,15.684387,16.462078,16.062378,16.401219,19.874607,15.132746,15.394804,17.291616,17.691806,15.716234,15.588457,17.378147,17.378147,15.459625,15.329710,17.058722,17.832555,15.427249,15.684387,17.635192,16.970563,16.309506,19.874607,18.110770,15.937377,16.522712,15.588457,16.217275,17.691806,17.058722,16.703293,15.905974,16.186414,16.492423,15.231546,16.522712,17.175564,15.459625,17.776389,15.968719,16.031220,16.583124,17.291616,17.349352,17.117243,18.708287,17.635192,20.760539,16.970563,19.235384,15.000000,18.165902,21.400935,18.384776,21.908902,17.262677,17.000000,15.779734,17.860571,16.248077,15.524175,15.620499,14.966630,14.594520,16.583124,15.716234,15.394804,15.394804,15.620499,15.716234,16.217275,29.495762,18.248288,16.340135,20.223748,18.439089,20.469489,23.832751,20.566964,18.574176,22.405357,0.000000,17.320508,18.303005,15.459625,17.720045,16.031220,16.031220,15.329710,16.217275,18.547237,17.262677,16.492423,16.309506,15.842980,17.262677,28.354894,23.622024,19.339080,20.808652,16.643317,19.339080,18.947295,19.183326,19.287302,16.673332,17.832555,24.269322,17.320508,19.000000,17.000000,16.970563,18.303005,18.788294,16.583124,19.974984,19.104973,17.088007,18.027756,19.416488,19.519221,16.552945,16.852300,16.643317,16.970563,16.309506,17.748239,16.062378,17.720045,17.146428
13.304135,13.190906,11.618950,13.266499,13.711309,12.449900,13.038405,12.206556,13.490738,14.212670,13.076697,12.165525,12.449900,12.649111,14.177447,12.609520,13.453624,12.369317,12.409674,14.798649,12.649111,13.076697,13.114877,13.190906,12.206556,12.961481,13.152946,12.206556,15.264338,14.422205,14.282857,13.190906,13.928388,12.529964,12.649111,12.206556,12.529964,14.247807,13.747727,13.190906,14.387495,16.278821,13.453624,13.601471,15.459625,12.165525,13.490738,13.416408,13.266499,15.198684,16.186414,14.456832,20.712315,14.422205,14.832397,13.820275,13.820275,12.649111,13.564660,13.964240,12.727922,14.247807,13.114877,14.317821,17.748239,12.288206,12.206556,14.662878,15.588457,11.874342,12.288206,14.832397,14.966630,12.449900,12.206556,14.730920,14.899664,12.409674,13.490738,15.132746,14.142136,13.341664,17.521415,16.062378,13.341664,13.152946,13.527749,14.525839,15.652476,15.132746,14.317821,13.527749,14.142136,15.033296,13.638182,13.304135,14.387495,13.379088,15.427249,13.892444,13.000000,13.747727,14.662878,14.730920,15.459625,16.124515,15.394804,18.734994,13.856406,17.492856,11.874342,16.062378,19.235384,15.937377,21.071308,15.099669,14.106736,12.767145,15.000000,14.696938,12.688578,12.806248,12.727922,13.228757,13.820275,13.527749,13.000000,13.000000,12.569805,13.076697,13.152946,26.153394,17.578396,13.820275,17.406895,16.186414,17.521415,20.784610,17.916473,15.905974,19.078784,17.320508,0.000000,17.000000,11.704700,12.806248,13.076697,14.866069,11.874342,14.594520,15.165751,14.000000,13.784049,13.341664,13.304135,15.491933,25.845696,21.587033,17.262677,17.349352,14.456832,17.378147,16.881943,15.684387,17.262677,14.212670,13.638182,22.383029,14.899664,16.941074,14.106736,13.856406,16.155494,15.329710,13.076697,17.521415,16.155494,14.071247,15.394804,16.155494,18.248288,13.416408,14.282857,13.601471,14.142136,13.928388,15.524175,12.649111,14.560220,15.099669
15.684387,15.716234,14.422205,16.031220,15.968719,14.966630,15.459625,14.899664,15.588457,16.340135,15.491933,14.798649,14.832397,15.264338,16.431677,15.427249,15.811388,14.966630,15.066519,17.146428,15.198684,15.231546,15.779734,15.652476,15.099669,15.524175,15.937377,14.966630,17.492856,16.763055,16.522712,15.842980,16.522712,14.966630,15.329710,15.165751,15.231546,16.248077,16.000000,15.842980,16.911535,18.330303,16.062378,16.309506,17.435596,15.264338,15.716234,15.968719,15.968719,17.262677,18.357560,17.320508,23.065125,16.763055,17.748239,16.970563,15.748016,15.329710,15.842980,16.492423,15.394804,16.852300,15.329710,16.124515,19.646883,15.033296,15.099669,16.733201,17.606817,15.033296,15.033296,17.406895,17.291616,15.165751,15.033296,16.911535,17.117243,14.798649,15.905974,17.378147,16.643317,15.524175,18.761663,18.357560,15.459625,15.937377,15.684387,16.370706,17.832555,17.146428,17.029386,16.000000,16.462078,16.941074,15.968719,16.000000,17.320508,15.684387,17.748239,16.000000,15.811388,16.062378,16.911535,17.204651,17.029386,17.406895,17.832555,20.396078,16.522712,18.894444,14.899664,17.521415,21.236761,18.027756,22.472205,17.521415,16.613248,15.491933,16.970563,15.842980,15.362291,14.866069,15.000000,15.427249,15.427249,15.874508,15.362291,15.491933,15.132746,15.297059,15.811388,28.442925,18.814888,16.186414,18.867962,17.972201,19.798990,22.781571,19.595918,17.720045,21.142375,18.303005,17.000000,0.000000,15.297059,17.349352,15.491933,17.029386,15.231546,15.491933,17.349352,16.643317,16.340135,15.652476,15.620499,17.175564,27.037012,22.956481,18.894444,20.928450,16.911535,19.570386,18.761663,18.466185,19.104973,16.522712,17.233688,24.083189,17.175564,18.547237,16.062378,16.278821,18.110770,18.439089,16.000000,19.390719,18.654758,16.522712,17.776389,18.601075,19.849433,16.155494,16.822604,16.309506,16.522712,15.968719,17.492856,15.394804,17.464249,16.941074
12.083046,12.041595,10.770330,12.206556,12.449900,11.313708,12.041595,11.135529,12.922848,13.076697,11.916375,11.269428,11.575837,11.618950,13.266499,11.747340,12.806248,11.135529,11.269428,13.638182,11.090537,11.832160,12.206556,12.124356,11.313708,11.874342,12.569805,11.224972,14.560220,13.453624,13.152946,12.288206,12.922848,11.313708,11.445523,11.313708,10.954451,13.341664,13.266499,12.206556,13.638182,15.427249,12.806248,12.884099,14.696938,11.357817,12.529964,12.288206,12.609520,14.142136,15.652476,14.422205,20.976177,13.601471,14.730920,14.000000,12.409674,11.532563,12.922848,13.114877,11.789826,13.266499,11.958261,13.416408,16.673332,10.954451,11.135529,13.711309,14.628739,11.224972,11.313708,14.106736,14.106736,11.401754,11.224972,13.928388,14.106736,11.532563,12.124356,14.142136,13.601471,12.688578,16.613248,15.132746,12.206556,12.489996,12.727922,13.638182,14.696938,14.352700,13.784049,12.569805,13.076697,13.892444,12.369317,12.328828,13.928388,12.165525,14.730920,12.884099,12.409674,12.489996,13.564660,13.928388,14.212670,15.652476,14.422205,18.220867,13.601471,16.703293,11.135529,14.933185,18.734994,15.264338,19.570386,14.456832,13.266499,11.661904,14.352700,13.601471,11.489125,11.618950,12.041595,11.747340,13.114877,12.165525,12.165525,11.489125,11.704700,12.083046,12.409674,26.851443,16.673332,13.190906,17.549929,15.716234,16.970563,21.095023,17.776389,15.491933,19.416488,15.459625,11.704700,15.297059,0.000000,12.206556,12.165525,13.190906,11.313708,13.341664,15.132746,13.453624,12.767145,12.529964,12.165525,14.525839,26.019224,21.330729,16.522712,15.937377,13.564660,16.278821,16.309506,15.588457,17.058722,13.304135,13.152946,21.954498,13.964240,16.186414,13.114877,13.527749,15.556349,15.427249,12.247449,16.911535,15.811388,13.601471,14.764823,16.000000,17.663522,12.767145,13.152946,12.806248,13.379088,13.000000,14.628739,11.874342,14.035669,14.106736
13.076697,13.266499,12.041595,13.266499,13.928388,12.609520,13.038405,12.124356,13.490738,14.000000,13.228757,12.409674,12.529964,12.806248,14.035669,12.845233,13.601471,12.369317,12.083046,14.662878,12.569805,12.688578,13.416408,13.114877,12.206556,12.727922,13.152946,12.206556,15.716234,14.899664,14.352700,13.266499,14.071247,12.449900,12.569805,12.206556,12.288206,14.317821,13.892444,12.884099,14.387495,16.278821,13.601471,13.747727,15.652476,12.409674,13.416408,13.341664,13.266499,14.933185,16.911535,15.132746,21.189620,14.352700,14.696938,14.247807,13.674794,12.649111,13.711309,14.035669,12.806248,14.317821,13.038405,13.964240,17.804494,12.041595,11.874342,14.456832,15.779734,12.041595,12.041595,14.560220,14.899664,12.449900,12.041595,14.730920,14.560220,12.409674,13.416408,15.198684,14.764823,13.711309,17.578396,15.684387,13.564660,12.845233,13.747727,15.000000,15.652476,15.000000,14.177447,13.527749,14.282857,15.231546,13.638182,13.379088,14.730920,13.304135,15.362291,13.892444,13.228757,13.304135,15.132746,15.394804,15.716234,16.552945,15.652476,19.261360,14.071247,17.720045,12.206556,16.248077,19.798990,16.309506,21.166010,15.491933,14.035669,12.529964,15.264338,14.764823,12.688578,12.727922,12.806248,13.304135,13.964240,13.379088,13.228757,12.767145,12.727922,13.000000,12.922848,27.092434,18.138357,14.594520,18.027756,17.088007,18.138357,21.633308,18.520259,16.093477,19.595918,17.720045,12.806248,17.349352,12.206556,0.000000,13.000000,15.198684,12.124356,14.525839,15.748016,14.282857,13.928388,13.564660,13.304135,15.231546,26.267851,22.538855,17.204651,17.058722,14.177447,17.320508,16.703293,15.748016,18.000000,14.142136,14.142136,22.068076,14.628739,17.117243,13.964240,14.628739,16.031220,15.968719,13.304135,17.578396,16.643317,14.560220,15.588457,16.401219,17.972201,13.490738,14.212670,13.601471,13.784049,13.856406,15.000000,12.649111,15.165751,15.427249
10.198039,10.630146,8.944272,11.445523,10.816654,9.380832,10.049876,8.717798,11.090537,11.180340,10.099505,9.110434,9.165151,9.643651,11.313708,10.677078,10.677078,8.831761,8.774964,12.000000,9.327379,10.000000,10.440307,10.049876,9.055385,9.746794,10.677078,9.055385,13.928388,12.609520,11.704700,10.344080,11.532563,9.165151,9.219544,9.591663,9.273618,11.489125,11.313708,10.246951,11.747340,14.071247,10.770330,11.401754,13.190906,9.539392,10.246951,10.344080,10.630146,12.489996,15.198684,13.638182,21.023796,12.124356,13.892444,13.190906,10.770330,9.433981,11.532563,11.313708,9.539392,11.575837,10.148892,11.489125,15.684387,8.831761,9.055385,11.747340,13.341664,9.486833,9.591663,12.288206,12.124356,9.165151,9.165151,12.247449,12.922848,9.219544,10.440307,12.569805,12.288206,10.908712,15.427249,13.747727,10.535654,10.677078,10.862780,13.416408,13.190906,12.569805,12.000000,10.677078,11.704700,12.767145,11.000000,11.661904,13.038405,10.583005,13.527749,10.862780,10.000000,10.770330,12.884099,12.884099,13.190906,14.317821,13.416408,17.088007,12.369317,15.459625,9.486833,13.820275,18.138357,13.747727,19.261360,12.845233,11.401754,9.591663,12.569805,12.609520,9.380832,9.539392,9.949874,11.401754,10.677078,10.392305,10.198039,9.695360,9.848858,9.899495,10.198039,28.195744,17.262677,12.247449,16.733201,15.132746,16.792856,20.952327,18.055470,14.832397,19.519221,16.031220,13.076697,15.491933,12.165525,13.000000,0.000000,14.764823,9.899495,11.313708,14.387495,11.704700,11.000000,10.630146,10.295630,13.304135,26.095977,20.856654,15.652476,17.720045,12.489996,15.588457,14.764823,15.198684,16.217275,11.532563,13.000000,21.260292,12.288206,14.628739,11.489125,11.958261,14.142136,14.491377,10.862780,15.684387,15.231546,12.041595,14.000000,14.560220,16.431677,10.908712,11.532563,10.954451,11.874342,11.090537,12.961481,9.539392,12.845233,13.379088
15.297059,14.456832,13.038405,14.317821,14.594520,13.266499,14.456832,14.282857,15.588457,15.968719,14.212670,13.892444,14.282857,14.594520,16.062378,14.491377,15.427249,14.352700,14.387495,16.613248,14.662878,14.422205,14.662878,15.132746,14.352700,15.000000,15.165751,14.352700,17.320508,15.905974,16.031220,15.198684,15.779734,14.560220,14.662878,14.282857,14.560220,16.186414,16.062378,15.264338,15.937377,17.888544,15.427249,14.899664,17.204651,14.317821,15.329710,15.329710,15.264338,17.029386,17.175564,15.811388,21.587033,16.583124,16.583124,15.684387,14.491377,14.798649,15.329710,15.684387,14.730920,16.248077,14.933185,16.186414,19.287302,14.282857,14.282857,16.309506,17.378147,14.000000,14.142136,16.703293,16.643317,14.628739,14.282857,16.673332,16.643317,14.730920,15.459625,16.733201,15.905974,15.264338,19.235384,17.916473,14.456832,15.099669,15.556349,12.649111,17.262677,16.911535,16.613248,15.427249,15.524175,15.459625,15.264338,15.165751,16.186414,14.560220,17.175564,15.874508,15.427249,15.556349,15.620499,15.165751,15.937377,17.804494,17.606817,19.646883,15.000000,18.411953,13.490738,17.291616,21.000000,18.027756,22.203603,15.968719,16.062378,14.696938,16.733201,14.247807,14.560220,14.798649,15.132746,12.328828,15.491933,14.832397,14.560220,14.282857,14.525839,14.966630,14.832397,25.592968,15.231546,14.832397,18.601075,15.779734,19.078784,22.068076,17.088007,16.000000,20.469489,16.031220,14.866069,17.029386,13.190906,15.198684,14.764823,0.000000,13.711309,14.422205,16.155494,15.842980,15.842980,15.524175,14.560220,16.278821,25.553865,21.977261,17.972201,19.287302,16.552945,18.894444,18.601075,18.027756,17.521415,15.905974,15.968719,23.748684,16.583124,18.220867,16.000000,15.652476,17.944358,17.663522,15.231546,18.973666,18.165902,15.779734,15.937377,17.832555,19.131126,15.329710,16.217275,15.620499,15.968719,15.779734,17.262677,14.387495,16.522712,16.155494
9.486833,10.049876,8.000000,10.630146,10.344080,8.717798,9.539392,8.000000,10.535654,10.723805,9.486833,8.426150,8.944272,9.219544,10.862780,10.000000,10.488088,8.366600,8.306624,11.661904,8.660254,8.944272,9.643651,9.219544,8.366600,9.219544,10.198039,8.485281,13.416408,12.369317,11.269428,9.848858,10.816654,8.602325,8.774964,9.055385,8.831761,11.135529,10.862780,9.643651,11.489125,13.711309,10.392305,10.770330,12.806248,9.219544,9.746794,9.746794,10.246951,12.247449,14.387495,12.961481,20.736441,11.618950,13.379088,12.961481,10.000000,8.888194,11.180340,11.135529,9.000000,11.135529,9.433981,10.677078,15.165751,8.246211,8.246211,11.401754,12.961481,8.944272,8.717798,11.704700,11.618950,8.485281,8.366600,11.489125,12.529964,8.774964,10.049876,12.489996,11.789826,10.440307,15.165751,13.228757,10.049876,10.099505,10.295630,12.569805,12.884099,12.489996,11.224972,10.099505,11.090537,12.206556,10.440307,10.862780,12.083046,9.899495,12.845233,10.583005,9.797959,10.392305,12.409674,12.328828,12.489996,14.106736,13.038405,17.029386,12.124356,15.329710,8.602325,13.453624,17.972201,13.228757,19.209373,12.449900,10.583005,9.165151,12.409674,11.618950,8.717798,9.000000,9.433981,10.099505,10.392305,9.695360,9.591663,9.165151,9.327379,9.486833,9.591663,27.874720,16.124515,11.661904,16.792856,14.456832,16.613248,20.856654,17.720045,14.352700,19.313208,15.329710,11.874342,15.231546,11.313708,12.124356,9.899495,13.711309,0.000000,11.401754,14.177447,11.357817,10.440307,10.246951,9.695360,12.206556,25.865034,20.420578,15.329710,17.029386,11.916375,15.198684,14.071247,14.594520,15.394804,11.000000,12.206556,20.736441,11.789826,14.422205,10.954451,11.532563,13.784049,14.000000,10.295630,15.231546,14.899664,11.618950,13.341664,14.352700,15.165751,10.148892,11.090537,10.198039,11.090537,10.440307,12.409674,9.433981,12.449900,12.688578
11.832160,12.041595,10.583005,12.609520,12.041595,11.045361,11.532563,10.099505,12.529964,12.688578,10.862780,10.908712,11.224972,11.532563,12.569805,12.328828,12.083046,10.677078,10.535654,13.038405,11.180340,11.661904,11.958261,11.789826,10.954451,11.618950,12.409674,10.954451,15.231546,13.892444,13.152946,12.124356,13.076697,10.770330,11.180340,11.313708,11.313708,12.727922,12.569805,12.041595,13.266499,14.966630,12.000000,12.806248,14.422205,11.357817,11.704700,11.958261,11.958261,13.341664,16.155494,15.033296,21.908902,13.601471,15.264338,14.491377,11.575837,11.357817,13.152946,12.884099,11.180340,13.038405,11.789826,12.884099,16.792856,10.862780,10.954451,12.649111,14.000000,11.135529,11.313708,13.674794,13.453624,11.135529,11.045361,13.564660,13.964240,11.000000,11.704700,14.142136,13.747727,12.609520,16.492423,14.933185,11.789826,12.489996,12.328828,13.856406,14.560220,14.142136,13.341664,12.165525,13.228757,13.527749,12.449900,12.961481,14.212670,11.661904,14.798649,12.649111,12.000000,12.328828,14.000000,14.142136,14.000000,15.459625,14.282857,17.663522,13.527749,16.462078,11.045361,14.866069,18.248288,14.866069,19.824228,13.747727,12.961481,11.313708,13.490738,12.609520,11.135529,11.090537,11.269428,11.661904,12.247449,11.916375,11.575837,11.401754,11.532563,11.224972,12.000000,27.910571,17.262677,13.114877,17.663522,15.524175,17.944358,21.330729,18.493242,15.811388,20.322401,16.217275,14.594520,15.491933,13.341664,14.525839,11.313708,14.422205,11.401754,0.000000,15.459625,13.228757,12.529964,12.288206,11.747340,14.035669,26.438608,21.377558,16.643317,18.601075,14.000000,16.643317,16.062378,16.401219,16.822604,12.922848,14.387495,21.817424,13.820275,15.620499,12.806248,13.379088,15.099669,15.231546,12.328828,16.673332,16.124515,13.304135,14.832397,15.874508,17.320508,12.369317,13.152946,12.649111,13.453624,12.767145,14.212670,11.618950,14.106736,14.317821
14.662878,14.212670,12.845233,14.282857,15.491933,13.892444,14.696938,14.177447,14.899664,15.811388,14.247807,13.416408,14.177447,13.928388,15.459625,13.601471,15.198684,14.247807,14.282857,16.462078,14.696938,14.866069,15.165751,14.966630,13.964240,14.966630,14.594520,14.317821,16.340135,15.297059,15.684387,15.033296,15.362291,14.662878,14.560220,13.820275,14.456832,16.031220,15.779734,14.966630,16.155494,17.635192,15.132746,15.132746,16.881943,13.638182,15.165751,15.099669,15.033296,16.822604,16.431677,14.662878,19.824228,16.431677,15.165751,14.387495,15.524175,14.696938,14.142136,15.132746,14.560220,16.031220,14.696938,15.524175,18.734994,14.387495,13.820275,15.905974,17.233688,13.379088,13.379088,16.309506,16.248077,14.525839,14.035669,16.217275,16.000000,14.491377,15.362291,15.652476,15.556349,14.966630,18.947295,17.378147,14.832397,14.730920,15.329710,14.106736,16.763055,16.703293,15.968719,15.132746,15.937377,15.874508,15.620499,15.394804,15.716234,14.662878,16.431677,15.779734,15.132746,14.933185,15.652476,15.459625,16.583124,17.088007,17.058722,19.570386,14.212670,18.110770,13.453624,16.852300,20.688161,17.549929,22.181073,16.733201,15.842980,14.525839,16.340135,15.620499,14.594520,14.696938,14.352700,15.329710,15.652476,15.264338,14.798649,14.662878,14.000000,15.000000,14.387495,25.495098,18.520259,14.662878,17.464249,16.852300,17.578396,20.346990,16.763055,15.000000,18.867962,18.547237,15.165751,17.349352,15.132746,15.748016,14.387495,16.155494,14.177447,15.459625,0.000000,15.491933,15.556349,15.231546,15.000000,16.370706,24.331050,22.000000,17.944358,20.322401,15.905974,18.654758,17.691806,17.776389,18.493242,15.491933,16.062378,23.130067,16.370706,18.411953,15.842980,14.966630,17.521415,16.583124,14.594520,18.138357,17.117243,15.556349,16.155494,16.822604,19.416488,14.899664,16.062378,15.264338,15.491933,15.099669,15.716234,13.784049,16.370706,16.186414
